Município;UF;Empresa;Porte da Prestadora;Código IBGE 
Sousa;PB;BRISANET;Pequeno Porte;2516201
Sousa;PB;BRISANET;Pequeno Porte;2516201
Uiraúna;PB;BRISANET;Pequeno Porte;2516904
Uiraúna;PB;BRISANET;Pequeno Porte;2516904
São Bento;PB;BRISANET;Pequeno Porte;2513901
São Bento;PB;BRISANET;Pequeno Porte;2513901
Bom Sucesso;PB;BRISANET;Pequeno Porte;2502300
Brejo do Cruz;PB;BRISANET;Pequeno Porte;2502805
Brejo do Cruz;PB;BRISANET;Pequeno Porte;2502805
Brejo dos Santos;PB;BRISANET;Pequeno Porte;2502904
Catolé do Rocha;PB;BRISANET;Pequeno Porte;2504306
Catolé do Rocha;PB;BRISANET;Pequeno Porte;2504306
Joca Claudino;PB;BRISANET;Pequeno Porte;2513653
Joca Claudino;PB;BRISANET;Pequeno Porte;2513653
Uiraúna;PB;BRISANET;Pequeno Porte;2516904
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Campina Grande;PB;BRISANET;Pequeno Porte;2504009
João Pessoa;PB;BRISANET;Pequeno Porte;2507507
Patos;PB;BRISANET;Pequeno Porte;2510808
Quixaba;PB;BRISANET;Pequeno Porte;2512606
Santa Teresinha;PB;BRISANET;Pequeno Porte;2513802
São José de Espinharas;PB;BRISANET;Pequeno Porte;2514404
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Santa Luzia;PB;BRISANET;Pequeno Porte;2513406
Santa Luzia;PB;BRISANET;Pequeno Porte;2513406
Santa Rita;PB;BRISANET;Pequeno Porte;2513703
Santa Rita;PB;BRISANET;Pequeno Porte;2513703
São Bento;PB;BRISANET;Pequeno Porte;2513901
São Bento;PB;BRISANET;Pequeno Porte;2513901
Bayeux;PB;BRISANET;Pequeno Porte;2501807
Bayeux;PB;BRISANET;Pequeno Porte;2501807
Brejo do Cruz;PB;BRISANET;Pequeno Porte;2502805
Cabedelo;PB;BRISANET;Pequeno Porte;2503209
Cabedelo;PB;BRISANET;Pequeno Porte;2503209
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Campina Grande;PB;BRISANET;Pequeno Porte;2504009
Campina Grande;PB;BRISANET;Pequeno Porte;2504009
Catolé do Rocha;PB;BRISANET;Pequeno Porte;2504306
Catolé do Rocha;PB;BRISANET;Pequeno Porte;2504306
João Pessoa;PB;BRISANET;Pequeno Porte;2507507
João Pessoa;PB;BRISANET;Pequeno Porte;2507507
Patos;PB;BRISANET;Pequeno Porte;2510808
Patos;PB;BRISANET;Pequeno Porte;2510808
Pombal;PB;BRISANET;Pequeno Porte;2512101
Pombal;PB;BRISANET;Pequeno Porte;2512101
Sousa;PB;BRISANET;Pequeno Porte;2516201
Sousa;PB;BRISANET;Pequeno Porte;2516201
Uiraúna;PB;BRISANET;Pequeno Porte;2516904
Uiraúna;PB;BRISANET;Pequeno Porte;2516904
Santa Luzia;PB;BRISANET;Pequeno Porte;2513406
Santa Rita;PB;BRISANET;Pequeno Porte;2513703
Santa Rita;PB;BRISANET;Pequeno Porte;2513703
São Bento;PB;BRISANET;Pequeno Porte;2513901
Bayeux;PB;BRISANET;Pequeno Porte;2501807
Bayeux;PB;BRISANET;Pequeno Porte;2501807
Cabedelo;PB;BRISANET;Pequeno Porte;2503209
Cabedelo;PB;BRISANET;Pequeno Porte;2503209
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Campina Grande;PB;BRISANET;Pequeno Porte;2504009
Campina Grande;PB;BRISANET;Pequeno Porte;2504009
Catolé do Rocha;PB;BRISANET;Pequeno Porte;2504306
Catolé do Rocha;PB;BRISANET;Pequeno Porte;2504306
João Pessoa;PB;BRISANET;Pequeno Porte;2507507
João Pessoa;PB;BRISANET;Pequeno Porte;2507507
Patos;PB;BRISANET;Pequeno Porte;2510808
Patos;PB;BRISANET;Pequeno Porte;2510808
Pombal;PB;BRISANET;Pequeno Porte;2512101
Pombal;PB;BRISANET;Pequeno Porte;2512101
Queimadas;PB;BRISANET;Pequeno Porte;2512507
Sousa;PB;BRISANET;Pequeno Porte;2516201
Sousa;PB;BRISANET;Pequeno Porte;2516201
Uiraúna;PB;BRISANET;Pequeno Porte;2516904
Belém;PB;BRISANET;Pequeno Porte;2501906
Nova Olinda;PB;BRISANET;Pequeno Porte;2510204
Santa Luzia;PB;BRISANET;Pequeno Porte;2513406
Santa Luzia;PB;BRISANET;Pequeno Porte;2513406
Santa Rita;PB;BRISANET;Pequeno Porte;2513703
São Bento;PB;BRISANET;Pequeno Porte;2513901
São Bento;PB;BRISANET;Pequeno Porte;2513901
São Bento;PB;BRISANET;Pequeno Porte;2513901
Água Branca;PB;BRISANET;Pequeno Porte;2500106
Mulungu;PB;BRISANET;Pequeno Porte;2509800
Pedra Branca;PB;BRISANET;Pequeno Porte;2511004
Caraúbas;PB;BRISANET;Pequeno Porte;2504074
Santa Cruz;PB;BRISANET;Pequeno Porte;2513208
Alagoa Grande;PB;BRISANET;Pequeno Porte;2500304
Alagoa Nova;PB;BRISANET;Pequeno Porte;2500403
Alagoinha;PB;BRISANET;Pequeno Porte;2500502
Alcantil;PB;BRISANET;Pequeno Porte;2500536
Alhandra;PB;BRISANET;Pequeno Porte;2500601
São João do Rio do Peixe;PB;BRISANET;Pequeno Porte;2500700
Aparecida;PB;BRISANET;Pequeno Porte;2500775
Araçagi;PB;BRISANET;Pequeno Porte;2500809
Araruna;PB;BRISANET;Pequeno Porte;2501005
Areia;PB;BRISANET;Pequeno Porte;2501104
Aroeiras;PB;BRISANET;Pequeno Porte;2501302
Assunção;PB;BRISANET;Pequeno Porte;2501351
Bananeiras;PB;BRISANET;Pequeno Porte;2501500
Barra de Santana;PB;BRISANET;Pequeno Porte;2501575
Barra de Santa Rosa;PB;BRISANET;Pequeno Porte;2501609
Bayeux;PB;BRISANET;Pequeno Porte;2501807
Belém do Brejo do Cruz;PB;BRISANET;Pequeno Porte;2502003
Bernardino Batista;PB;BRISANET;Pequeno Porte;2502052
Bernardino Batista;PB;BRISANET;Pequeno Porte;2502052
Boa Ventura;PB;BRISANET;Pequeno Porte;2502102
Bom Sucesso;PB;BRISANET;Pequeno Porte;2502300
Bonito de Santa Fé;PB;BRISANET;Pequeno Porte;2502409
Boqueirão;PB;BRISANET;Pequeno Porte;2502508
Borborema;PB;BRISANET;Pequeno Porte;2502706
Brejo do Cruz;PB;BRISANET;Pequeno Porte;2502805
Brejo do Cruz;PB;BRISANET;Pequeno Porte;2502805
Brejo dos Santos;PB;BRISANET;Pequeno Porte;2502904
Caaporã;PB;BRISANET;Pequeno Porte;2503001
Cabedelo;PB;BRISANET;Pequeno Porte;2503209
Cachoeira dos Índios;PB;BRISANET;Pequeno Porte;2503308
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Cajazeirinhas;PB;BRISANET;Pequeno Porte;2503753
Caldas Brandão;PB;BRISANET;Pequeno Porte;2503803
Camalaú;PB;BRISANET;Pequeno Porte;2503902
Campina Grande;PB;BRISANET;Pequeno Porte;2504009
Campina Grande;PB;BRISANET;Pequeno Porte;2504009
Catingueira;PB;BRISANET;Pequeno Porte;2504207
Catolé do Rocha;PB;BRISANET;Pequeno Porte;2504306
Catolé do Rocha;PB;BRISANET;Pequeno Porte;2504306
Catolé do Rocha;PB;BRISANET;Pequeno Porte;2504306
Caturité;PB;BRISANET;Pequeno Porte;2504355
Conceição;PB;BRISANET;Pequeno Porte;2504405
Conde;PB;BRISANET;Pequeno Porte;2504603
Congo;PB;BRISANET;Pequeno Porte;2504702
Coremas;PB;BRISANET;Pequeno Porte;2504801
Coxixola;PB;BRISANET;Pequeno Porte;2504850
Cubati;PB;BRISANET;Pequeno Porte;2505006
Cuité;PB;BRISANET;Pequeno Porte;2505105
Cuitegi;PB;BRISANET;Pequeno Porte;2505204
Curral Velho;PB;BRISANET;Pequeno Porte;2505303
Damião;PB;BRISANET;Pequeno Porte;2505352
Desterro;PB;BRISANET;Pequeno Porte;2505402
Diamante;PB;BRISANET;Pequeno Porte;2505600
Dona Inês;PB;BRISANET;Pequeno Porte;2505709
Duas Estradas;PB;BRISANET;Pequeno Porte;2505808
Esperança;PB;BRISANET;Pequeno Porte;2506004
Fagundes;PB;BRISANET;Pequeno Porte;2506103
Guarabira;PB;BRISANET;Pequeno Porte;2506301
Gurinhém;PB;BRISANET;Pequeno Porte;2506400
Gurjão;PB;BRISANET;Pequeno Porte;2506509
Ibiara;PB;BRISANET;Pequeno Porte;2506608
Imaculada;PB;BRISANET;Pequeno Porte;2506707
Ingá;PB;BRISANET;Pequeno Porte;2506806
Itabaiana;PB;BRISANET;Pequeno Porte;2506905
Itaporanga;PB;BRISANET;Pequeno Porte;2507002
Itapororoca;PB;BRISANET;Pequeno Porte;2507101
Itatuba;PB;BRISANET;Pequeno Porte;2507200
Jacaraú;PB;BRISANET;Pequeno Porte;2507309
Jericó;PB;BRISANET;Pequeno Porte;2507408
João Pessoa;PB;BRISANET;Pequeno Porte;2507507
João Pessoa;PB;BRISANET;Pequeno Porte;2507507
Juarez Távora;PB;BRISANET;Pequeno Porte;2507606
Juazeirinho;PB;BRISANET;Pequeno Porte;2507705
Junco do Seridó;PB;BRISANET;Pequeno Porte;2507804
Juripiranga;PB;BRISANET;Pequeno Porte;2507903
Juru;PB;BRISANET;Pequeno Porte;2508000
Lagoa;PB;BRISANET;Pequeno Porte;2508109
Lagoa de Dentro;PB;BRISANET;Pequeno Porte;2508208
Lagoa Seca;PB;BRISANET;Pequeno Porte;2508307
Lastro;PB;BRISANET;Pequeno Porte;2508406
Livramento;PB;BRISANET;Pequeno Porte;2508505
Lucena;PB;BRISANET;Pequeno Porte;2508604
Mãe d'Água;PB;BRISANET;Pequeno Porte;2508703
Mamanguape;PB;BRISANET;Pequeno Porte;2508901
Manaíra;PB;BRISANET;Pequeno Porte;2509008
Mari;PB;BRISANET;Pequeno Porte;2509107
Marizópolis;PB;BRISANET;Pequeno Porte;2509156
Massaranduba;PB;BRISANET;Pequeno Porte;2509206
Mato Grosso;PB;BRISANET;Pequeno Porte;2509370
Maturéia;PB;BRISANET;Pequeno Porte;2509396
Mogeiro;PB;BRISANET;Pequeno Porte;2509404
Monteiro;PB;BRISANET;Pequeno Porte;2509701
Nova Floresta;PB;BRISANET;Pequeno Porte;2510105
Olho d'Água;PB;BRISANET;Pequeno Porte;2510402
Patos;PB;BRISANET;Pequeno Porte;2510808
Patos;PB;BRISANET;Pequeno Porte;2510808
Paulista;PB;BRISANET;Pequeno Porte;2510907
Pedra Lavrada;PB;BRISANET;Pequeno Porte;2511103
Pedras de Fogo;PB;BRISANET;Pequeno Porte;2511202
Piancó;PB;BRISANET;Pequeno Porte;2511301
Picuí;PB;BRISANET;Pequeno Porte;2511400
Pilõezinhos;PB;BRISANET;Pequeno Porte;2511707
Pirpirituba;PB;BRISANET;Pequeno Porte;2511806
Pitimbu;PB;BRISANET;Pequeno Porte;2511905
Pocinhos;PB;BRISANET;Pequeno Porte;2512002
Poço Dantas;PB;BRISANET;Pequeno Porte;2512036
Poço de José de Moura;PB;BRISANET;Pequeno Porte;2512077
Pombal;PB;BRISANET;Pequeno Porte;2512101
Prata;PB;BRISANET;Pequeno Porte;2512200
Princesa Isabel;PB;BRISANET;Pequeno Porte;2512309
Queimadas;PB;BRISANET;Pequeno Porte;2512507
Quixaba;PB;BRISANET;Pequeno Porte;2512606
Remígio;PB;BRISANET;Pequeno Porte;2512705
Riachão do Bacamarte;PB;BRISANET;Pequeno Porte;2512754
Rio Tinto;PB;BRISANET;Pequeno Porte;2512903
Salgado de São Félix;PB;BRISANET;Pequeno Porte;2513109
Joca Claudino;PB;BRISANET;Pequeno Porte;2513653
Santa Teresinha;PB;BRISANET;Pequeno Porte;2513802
São Bentinho;PB;BRISANET;Pequeno Porte;2513927
São Domingos do Cariri;PB;BRISANET;Pequeno Porte;2513943
São Francisco;PB;BRISANET;Pequeno Porte;2513984
São João do Cariri;PB;BRISANET;Pequeno Porte;2514008
São José de Caiana;PB;BRISANET;Pequeno Porte;2514305
São José de Piranhas;PB;BRISANET;Pequeno Porte;2514503
São José de Princesa;PB;BRISANET;Pequeno Porte;2514552
São José do Bonfim;PB;BRISANET;Pequeno Porte;2514602
São José do Brejo do Cruz;PB;BRISANET;Pequeno Porte;2514651
São Mamede;PB;BRISANET;Pequeno Porte;2514909
Sapé;PB;BRISANET;Pequeno Porte;2515302
São Vicente do Seridó;PB;BRISANET;Pequeno Porte;2515401
Serra Branca;PB;BRISANET;Pequeno Porte;2515500
Serra Grande;PB;BRISANET;Pequeno Porte;2515708
Serra Redonda;PB;BRISANET;Pequeno Porte;2515807
Serraria;PB;BRISANET;Pequeno Porte;2515906
Sertãozinho;PB;BRISANET;Pequeno Porte;2515930
Sobrado;PB;BRISANET;Pequeno Porte;2515971
Solânea;PB;BRISANET;Pequeno Porte;2516003
Soledade;PB;BRISANET;Pequeno Porte;2516102
Sousa;PB;BRISANET;Pequeno Porte;2516201
Sumé;PB;BRISANET;Pequeno Porte;2516300
Taperoá;PB;BRISANET;Pequeno Porte;2516508
Tavares;PB;BRISANET;Pequeno Porte;2516607
Teixeira;PB;BRISANET;Pequeno Porte;2516706
Uiraúna;PB;BRISANET;Pequeno Porte;2516904
Umbuzeiro;PB;BRISANET;Pequeno Porte;2517001
Santa Luzia;PB;BRISANET;Pequeno Porte;2513406
Santa Rita;PB;BRISANET;Pequeno Porte;2513703
Santa Rita;PB;BRISANET;Pequeno Porte;2513703
São Bento;PB;BRISANET;Pequeno Porte;2513901
Bayeux;PB;BRISANET;Pequeno Porte;2501807
Bayeux;PB;BRISANET;Pequeno Porte;2501807
Cabedelo;PB;BRISANET;Pequeno Porte;2503209
Cabedelo;PB;BRISANET;Pequeno Porte;2503209
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Campina Grande;PB;BRISANET;Pequeno Porte;2504009
Campina Grande;PB;BRISANET;Pequeno Porte;2504009
Catolé do Rocha;PB;BRISANET;Pequeno Porte;2504306
Catolé do Rocha;PB;BRISANET;Pequeno Porte;2504306
João Pessoa;PB;BRISANET;Pequeno Porte;2507507
João Pessoa;PB;BRISANET;Pequeno Porte;2507507
Patos;PB;BRISANET;Pequeno Porte;2510808
Patos;PB;BRISANET;Pequeno Porte;2510808
Pombal;PB;BRISANET;Pequeno Porte;2512101
Queimadas;PB;BRISANET;Pequeno Porte;2512507
Sousa;PB;BRISANET;Pequeno Porte;2516201
Uiraúna;PB;BRISANET;Pequeno Porte;2516904
São Bento;PB;BRISANET;Pequeno Porte;2513901
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Santa Luzia;PB;BRISANET;Pequeno Porte;2513406
Santa Luzia;PB;BRISANET;Pequeno Porte;2513406
Santa Rita;PB;BRISANET;Pequeno Porte;2513703
Santa Rita;PB;BRISANET;Pequeno Porte;2513703
São Bento;PB;BRISANET;Pequeno Porte;2513901
São Bento;PB;BRISANET;Pequeno Porte;2513901
Bayeux;PB;BRISANET;Pequeno Porte;2501807
Bayeux;PB;BRISANET;Pequeno Porte;2501807
Cabedelo;PB;BRISANET;Pequeno Porte;2503209
Cabedelo;PB;BRISANET;Pequeno Porte;2503209
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Campina Grande;PB;BRISANET;Pequeno Porte;2504009
Campina Grande;PB;BRISANET;Pequeno Porte;2504009
Catolé do Rocha;PB;BRISANET;Pequeno Porte;2504306
Catolé do Rocha;PB;BRISANET;Pequeno Porte;2504306
João Pessoa;PB;BRISANET;Pequeno Porte;2507507
João Pessoa;PB;BRISANET;Pequeno Porte;2507507
Lagoa Seca;PB;BRISANET;Pequeno Porte;2508307
Patos;PB;BRISANET;Pequeno Porte;2510808
Patos;PB;BRISANET;Pequeno Porte;2510808
Pombal;PB;BRISANET;Pequeno Porte;2512101
Pombal;PB;BRISANET;Pequeno Porte;2512101
Queimadas;PB;BRISANET;Pequeno Porte;2512507
Quixaba;PB;BRISANET;Pequeno Porte;2512606
Santa Teresinha;PB;BRISANET;Pequeno Porte;2513802
São José de Espinharas;PB;BRISANET;Pequeno Porte;2514404
Sousa;PB;BRISANET;Pequeno Porte;2516201
Sousa;PB;BRISANET;Pequeno Porte;2516201
Uiraúna;PB;BRISANET;Pequeno Porte;2516904
Uiraúna;PB;BRISANET;Pequeno Porte;2516904
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Catolé do Rocha;PB;BRISANET;Pequeno Porte;2504306
João Pessoa;PB;BRISANET;Pequeno Porte;2507507
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
João Pessoa;PB;BRISANET;Pequeno Porte;2507507
Santa Rita;PB;BRISANET;Pequeno Porte;2513703
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Maturéia;PB;BRISANET;Pequeno Porte;2509396
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Cajazeiras;PB;BRISANET;Pequeno Porte;2503704
Patos;PB;BRISANET;Pequeno Porte;2510808
Santo André;PB;GIGA MAIS FIBRA;Pequeno Porte;2513851
Santo André;PB;GIGA MAIS FIBRA;Pequeno Porte;2513851
Santo André;PB;GIGA MAIS FIBRA;Pequeno Porte;2513851
Santo André;PB;GIGA MAIS FIBRA;Pequeno Porte;2513851
Santo André;PB;GIGA MAIS FIBRA;Pequeno Porte;2513851
Santo André;PB;GIGA MAIS FIBRA;Pequeno Porte;2513851
Santo André;PB;GIGA MAIS FIBRA;Pequeno Porte;2513851
Santo André;PB;GIGA MAIS FIBRA;Pequeno Porte;2513851
Santo André;PB;GIGA MAIS FIBRA;Pequeno Porte;2513851
Santo André;PB;GIGA MAIS FIBRA;Pequeno Porte;2513851
Santo André;PB;GIGA MAIS FIBRA;Pequeno Porte;2513851
Santo André;PB;GIGA MAIS FIBRA;Pequeno Porte;2513851
Patos;PB;Maria Ledilva Alves Lucena;Pequeno Porte;2510808
Patos;PB;Maria Ledilva Alves Lucena;Pequeno Porte;2510808
Patos;PB;Maria Ledilva Alves Lucena;Pequeno Porte;2510808
Santa Rita;PB;JOSE HENRIQUE DA SILVA SANTOS - ME;Pequeno Porte;2513703
Santa Rita;PB;JOSE HENRIQUE DA SILVA SANTOS - ME;Pequeno Porte;2513703
Santa Rita;PB;JOSE HENRIQUE DA SILVA SANTOS - ME;Pequeno Porte;2513703
Santa Rita;PB;JOSE HENRIQUE DA SILVA SANTOS - ME;Pequeno Porte;2513703
Santa Rita;PB;JOSE HENRIQUE DA SILVA SANTOS - ME;Pequeno Porte;2513703
Santa Rita;PB;JOSE HENRIQUE DA SILVA SANTOS - ME;Pequeno Porte;2513703
Santa Rita;PB;JOSE HENRIQUE DA SILVA SANTOS - ME;Pequeno Porte;2513703
Santa Rita;PB;JOSE HENRIQUE DA SILVA SANTOS - ME;Pequeno Porte;2513703
Bom Jesus;PB;Pedro Epson Santos da Silva;Pequeno Porte;2502201
Mataraca;PB;ATANISE DIAS DO NASCIMENTO;Pequeno Porte;2509305
Mataraca;PB;ATANISE DIAS DO NASCIMENTO;Pequeno Porte;2509305
São João do Rio do Peixe;PB;Mais Internet Servicos em Telecomunicacoes Ltda;Pequeno Porte;2500700
São João do Rio do Peixe;PB;Mais Internet Servicos em Telecomunicacoes Ltda;Pequeno Porte;2500700
São João do Rio do Peixe;PB;Mais Internet Servicos em Telecomunicacoes Ltda;Pequeno Porte;2500700
São João do Rio do Peixe;PB;Mais Internet Servicos em Telecomunicacoes Ltda;Pequeno Porte;2500700
São João do Rio do Peixe;PB;Mais Internet Servicos em Telecomunicacoes Ltda;Pequeno Porte;2500700
Diamante;PB;KDM INTERNET TELECOMUNICACOES LTDA;Pequeno Porte;2505600
Santo André;PB;ORANGE BUSINESS SERVICES BRASIL LTDA.;Pequeno Porte;2513851
Sertãozinho;PB;ORANGE BUSINESS SERVICES BRASIL LTDA.;Pequeno Porte;2515930
Sertãozinho;PB;ORANGE BUSINESS SERVICES BRASIL LTDA.;Pequeno Porte;2515930
João Pessoa;PB;ORANGE BUSINESS SERVICES BRASIL LTDA.;Pequeno Porte;2507507
Santo André;PB;ORANGE BUSINESS SERVICES BRASIL LTDA.;Pequeno Porte;2513851
João Pessoa;PB;ORANGE BUSINESS SERVICES BRASIL LTDA.;Pequeno Porte;2507507
Santo André;PB;ORANGE BUSINESS SERVICES BRASIL LTDA.;Pequeno Porte;2513851
Santo André;PB;ORANGE BUSINESS SERVICES BRASIL LTDA.;Pequeno Porte;2513851
Santo André;PB;ORANGE BUSINESS SERVICES BRASIL LTDA.;Pequeno Porte;2513851
Santo André;PB;ORANGE BUSINESS SERVICES BRASIL LTDA.;Pequeno Porte;2513851
João Pessoa;PB;ORANGE BUSINESS SERVICES BRASIL LTDA.;Pequeno Porte;2507507
Santo André;PB;ORANGE BUSINESS SERVICES BRASIL LTDA.;Pequeno Porte;2513851
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
Conde;PB;Lh Telecomunicacoes Ltda;Pequeno Porte;2504603
Tacima;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2516409
Riachão;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2512747
Tacima;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2516409
Riachão;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2512747
Riachão;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2512747
Riachão;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2512747
Tacima;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2516409
Tacima;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2516409
Tacima;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2516409
Riachão;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2512747
Riachão;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2512747
Tacima;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2516409
Riachão;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2512747
Tacima;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2516409
Tacima;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2516409
Riachão;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2512747
Tacima;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2516409
Riachão;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2512747
Riachão;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2512747
Tacima;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2516409
Tacima;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2516409
Riachão;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2512747
Riachão;PB;AGRESTE TELECOMUNICACOES EIRELI - ME;Pequeno Porte;2512747
Alhandra;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2500601
Cabedelo;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2503209
Cabedelo;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2503209
Conde;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2504603
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
Alhandra;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2500601
Cabedelo;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2503209
Conde;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2504603
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
Bayeux;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2501807
Cabedelo;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2503209
Conde;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2504603
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
Santa Rita;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2513703
Alhandra;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2500601
Cabedelo;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2503209
Campina Grande;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2504009
Campina Grande;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2504009
Conde;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2504603
Guarabira;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2506301
Itaporanga;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507002
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
Patos;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2510808
Sousa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2516201
Alhandra;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2500601
Campina Grande;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2504009
Conde;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2504603
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
João Pessoa;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2507507
Alhandra;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2500601
Araruna;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2501005
Bayeux;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2501807
Bayeux;PB;ALGAR (CTBC TELECOM);Pequeno Porte;2501807
